Season,Event,Buyer ID,Resale Date,Seat Block,Qty,Primary Value / Ticket,Resale Value / Ticket,Mail CSZ
Football 2017,Cincinnati,521917,9/7/17,"1:19:52:15,15",2,71.67,68,"Ypsilanti, MI  48197"
Football 2017,Cincinnati,521917,9/7/17,"1:19:52:16,16",2,71.67,68,"Ypsilanti, MI  48197"
Football 2017,Cincinnati,521977,9/6/17,"1:43:85:26,25",4,71.67,70,"Saint Charles, MI  48655"
Football 2017,Cincinnati,522313,8/13/17,"1:21:42:6,5",4,71.67,145,"Rochester Hills, MI  48307"
Football 2017,Cincinnati,522352,9/8/17,"1:22:28:25,25",2,100,69.96,"Westerville, OH  43082"
Football 2017,Cincinnati,522374,8/29/17,"1:10:62:22,21",4,75,69,"Ann Arbor, MI  48108"
Football 2017,Cincinnati,522374,8/29/17,"1:7:84:25,24",4,75,68.99,"Ann Arbor, MI  48108"
Football 2017,Cincinnati,522476,8/25/17,"1:23:51:14,13",4,71.67,247,"Chesterfield, VA  23838"
Football 2017,Cincinnati,522576,7/31/17,"1:21:56:25,25",2,85,115.44,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,522747,9/6/17,"1:8:42:11,9",6,71.67,69.35,"Elkhart, IN  46514"
Football 2017,Cincinnati,522802,9/5/17,"1:10:24:15,12",8,71.67,81,"Celina, OH  45822"
Football 2017,Cincinnati,522921,8/29/17,"1:18:29:13,12",4,71.67,78,"Jackson, MI  49201"
Football 2017,Cincinnati,522958,9/7/17,"1:37:93:23,21",6,71.67,70,"Cary, NC  27519"
Football 2017,Cincinnati,523066,9/7/17,"1:10:83:31,31",2,71.67,56,"Holland, MI  49424"
Football 2017,Cincinnati,523132,9/4/17,"1:20:47:12,11",4,71.67,99,"Bowling Green, OH  43402"
Football 2017,Cincinnati,523177,8/28/17,"1:22:16:17,15",6,100,190,"Detroit, MI  48207"
Football 2017,Cincinnati,523245,9/8/17,"1:2:5:21,21",2,100,84.3,"Plymouth, MI  48170"
Football 2017,Cincinnati,523271,9/8/17,"1:21:51:8,7",4,71.67,75,"Ann Arbor, MI  48104"
Football 2017,Cincinnati,523367,9/9/17,"1:35:45:28,28",2,71.67,75,"Troy, MI  48084"
Football 2017,Cincinnati,523458,8/18/17,"1:34:2:6,4",6,71.67,119,"Shelby Township, MI  48315"
Football 2017,Cincinnati,523496,9/8/17,"1:10:36:6,5",4,71.67,45,"Northville, MI  48167"
Football 2017,Cincinnati,523606,9/6/17,"1:20:14:16,15",4,71.67,75,"Clinton Township, MI  48036"
Football 2017,Cincinnati,523779,9/7/17,"1:44:B:27,26",4,71.67,95,"Dearborn, MI  48124"
Football 2017,Cincinnati,523871,9/9/17,"1:3:85:22,21",4,100,73.1,"Brighton, MI  48116"
Football 2017,Cincinnati,523970,8/31/17,"1:16:89:18,17",4,71.67,75,"Grand Rapids, MI  49506"
Football 2017,Cincinnati,524038,9/8/17,"1:36:80:34,33",4,71.67,45,"Maumee, OH  43537"
Football 2017,Cincinnati,524108,9/7/17,"1:34:62:5,4",4,71.67,64,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,524133,8/7/17,"1:24:81:9,6",8,100,172,"Beverly Hills, MI  48025"
Football 2017,Cincinnati,524133,8/19/17,"1:1:48:4,1",8,71.67,178,"Beverly Hills, MI  48025"
Football 2017,Cincinnati,524133,8/29/17,"1:24:77:2,1",4,71.67,200,"Beverly Hills, MI  48025"
Football 2017,Cincinnati,524175,9/1/17,"1:18:13:13,13",2,85,67.26,"Huntington Woods, MI  48070"
Football 2017,Cincinnati,524175,9/1/17,"1:18:17:27,27",2,75,64.57,"Huntington Woods, MI  48070"
Football 2017,Cincinnati,524175,9/5/17,"1:18:13:33,33",2,71.67,71.75,"Huntington Woods, MI  48070"
Football 2017,Cincinnati,524227,8/17/17,"1:38:70:5,4",4,71.67,81.6,"Holland, MI  49423"
Football 2017,Cincinnati,524227,9/7/17,"1:38:67:26,26",2,75,59.9,"Holland, MI  49423"
Football 2017,Cincinnati,524340,8/8/17,"1:43:35:24,21",8,71.67,165,"Manistique, MI  49854"
Football 2017,Cincinnati,524432,9/3/17,"1:9:63:19,18",4,71.67,79,"Libertyville, IL  60048"
Football 2017,Cincinnati,524447,9/6/17,"1:6:60:28,28",2,85,58.3,"Bloomfield Hills, MI  48302"
Football 2017,Cincinnati,524641,8/10/17,"1:35:88:17,14",8,71.67,82,"Windsor, ON  N9J3L8"
Football 2017,Cincinnati,524641,8/12/17,"1:13:57:15,13",12,71.67,80,"Windsor, ON  N9J3L8"
Football 2017,Cincinnati,524641,8/29/17,"1:38:71:28,28",2,71.67,80,"Windsor, ON  N9J3L8"
Football 2017,Cincinnati,524641,8/29/17,"1:38:71:29,29",2,71.67,80,"Windsor, ON  N9J3L8"
Football 2017,Cincinnati,524641,8/29/17,"1:38:71:30,30",2,71.67,80,"Windsor, ON  N9J3L8"
Football 2017,Cincinnati,524641,8/29/17,"1:38:71:31,31",2,71.67,80,"Windsor, ON  N9J3L8"
Football 2017,Cincinnati,524713,9/6/17,"1:11:82:19,19",2,71.67,69.6,"Clarkston, MI  48346"
Football 2017,Cincinnati,524713,9/6/17,"1:11:82:20,20",2,71.67,69.6,"Clarkston, MI  48346"
Football 2017,Cincinnati,524713,9/6/17,"1:11:82:21,21",2,71.67,69.6,"Clarkston, MI  48346"
Football 2017,Cincinnati,524713,9/6/17,"1:11:82:22,22",2,71.67,69.6,"Clarkston, MI  48346"
Football 2017,Cincinnati,524810,8/25/17,"1:34:75:8,7",4,71.67,80,"Pittsburgh, PA  15211"
Football 2017,Cincinnati,524866,9/7/17,"1:18:92:31,30",4,71.67,58,"Grand Blanc, MI  48439"
Football 2017,Cincinnati,525218,9/8/17,"1:12:24:10,5",12,71.67,99.99,"Mississauga, ON  L5H1T4"
Football 2017,Cincinnati,525267,8/10/17,"1:6:75:2,1",4,71.67,88,"Bowling Green, OH  43402"
Football 2017,Cincinnati,525406,9/9/17,"1:36:59:15,14",4,71.67,57,"Rochester, MI  48307"
Football 2017,Cincinnati,525407,9/6/17,"1:22:51:12,9",8,71.67,144.3,"Rockford, MI  49341"
Football 2017,Cincinnati,525519,8/10/17,"1:40:50:7,4",8,85,135.42,"Denver, NC  28037"
Football 2017,Cincinnati,525540,9/3/17,"1:39:31:18,18",2,75,58.3,"Saline, MI  48176"
Football 2017,Cincinnati,525540,9/7/17,"1:37:62:16,16",2,71.67,50,"Saline, MI  48176"
Football 2017,Cincinnati,525684,9/3/17,"1:19:46:17,16",4,64.5,83,"Port Huron, MI  48060"
Football 2017,Cincinnati,525684,9/8/17,"1:19:46:19,18",4,71.67,70,"Port Huron, MI  48060"
Football 2017,Cincinnati,525853,9/6/17,"1:19:28:3,1",6,71.67,115,"Indian River, MI  49749"
Football 2017,Cincinnati,525997,9/8/17,"1:5:40:23,20",8,71.67,75,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,526115,9/7/17,"1:24:42:14,13",4,71.67,115,"West Bloomfield, MI  48322"
Football 2017,Cincinnati,526262,9/9/17,"1:14:22:12,9",8,75,73.26,"Plymouth, MI  48170"
Football 2017,Cincinnati,526262,9/9/17,"1:14:52:8,7",4,71.67,55,"Plymouth, MI  48170"
Football 2017,Cincinnati,526333,8/16/17,"1:21:30:17,17",2,71.67,150,"Batavia, NY  14020"
Football 2017,Cincinnati,526333,8/16/17,"1:21:30:18,18",2,71.67,150,"Batavia, NY  14020"
Football 2017,Cincinnati,526333,8/16/17,"1:21:30:19,19",2,71.67,150,"Batavia, NY  14020"
Football 2017,Cincinnati,526333,8/16/17,"1:21:30:20,20",2,71.67,150,"Batavia, NY  14020"
Football 2017,Cincinnati,526437,8/14/17,"1:10:82:8,7",4,71.67,73.44,"Allendale, MI  49401"
Football 2017,Cincinnati,526483,9/9/17,"1:11:16:12,11",4,71.67,49.33,"Livonia, MI  48152"
Football 2017,Cincinnati,526483,9/9/17,"1:11:17:27,27",2,71.67,49.33,"Livonia, MI  48152"
Football 2017,Cincinnati,526611,9/1/17,"1:18:A:9,8",4,71.67,150,"Ann Arbor, MI  48106"
Football 2017,Cincinnati,526690,9/9/17,"1:24:81:9,9",2,100,50,"Ann Arbor, MI  48104"
Football 2017,Cincinnati,526701,9/8/17,"1:1:21:6,3",8,71.67,99,"Monroe, MI  48162"
Football 2017,Cincinnati,526743,9/6/17,"1:36:38:24,23",4,71.67,59,"Holland, MI  49424"
Football 2017,Cincinnati,526798,9/8/17,"1:22:24:10,9",4,71.67,119,"Spring Valley, OH  45370"
Football 2017,Cincinnati,526805,8/30/17,"1:35:81:26,24",6,75,65,"Garden City, MI  48135"
Football 2017,Cincinnati,526882,9/9/17,"1:13:11:20,18",6,71.67,53.81,"Redford, MI  48240"
Football 2017,Cincinnati,526911,8/30/17,"1:24:82:6,6",2,100,138.75,"Alpharetta, GA  30022"
Football 2017,Cincinnati,527047,9/1/17,"1:17:55:25,25",2,75,51.12,"Toledo, OH  43615"
Football 2017,Cincinnati,527421,8/3/17,"1:3:59:2,1",4,71.67,136,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,527421,9/6/17,"1:4:18:17,17",2,85,80.72,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,527548,8/10/17,"1:36:88:2,1",4,71.67,82,"Lakeland, FL  33810"
Football 2017,Cincinnati,527765,9/7/17,"1:10:85:28,25",8,71.67,53,"Reynoldsburg, OH  43068"
Football 2017,Cincinnati,527792,9/9/17,"1:7:79:16,15",4,75,52.21,"West Bloomfield, MI  48322"
Football 2017,Cincinnati,527985,8/28/17,"1:7:78:6,3",8,71.67,112.11,"Elida, OH  45807"
Football 2017,Cincinnati,528188,9/8/17,"1:40:56:9,8",4,71.67,55,"Garden City, MI  48135"
Football 2017,Cincinnati,528434,9/5/17,"1:16:80:35,34",4,71.67,59,"Troy, MI  48085"
Football 2017,Cincinnati,528456,9/6/17,"1:39:80:36,35",4,71.67,50,"Orland Park, IL  60462"
Football 2017,Cincinnati,528456,9/7/17,"1:7:84:17,17",2,71.67,56,"Orland Park, IL  60462"
Football 2017,Cincinnati,528646,8/14/17,"1:38:65:14,11",8,71.67,85,"Powell, OH  43065"
Football 2017,Cincinnati,528787,9/8/17,"1:16:67:28,27",4,71.67,55.55,"Milan, MI  48160"
Football 2017,Cincinnati,528791,7/31/17,"1:42:3:20,17",8,85,124,"New Carlisle, OH  45344"
Football 2017,Cincinnati,528816,8/20/17,"1:42:16:16,15",4,71.67,110,"Chicago, IL  60601"
Football 2017,Cincinnati,528851,8/15/17,"1:2:5:8,5",8,71.67,165,"Bethel, OH  45106"
Football 2017,Cincinnati,529047,8/11/17,"1:19:71:9,9",2,85,75,"Ann Arbor, MI  48104"
Football 2017,Cincinnati,529145,9/4/17,"1:20:78:4,1",8,71.67,65,"Omaha, NE  68137"
Football 2017,Cincinnati,529521,9/7/17,"1:6:49:1,1",2,75,69,"Commerce Township, MI  48382"
Football 2017,Cincinnati,529727,9/7/17,"1:19:83:17,16",4,71.67,60,"Schoolcraft, MI  49087"
Football 2017,Cincinnati,529847,8/11/17,"1:24:29:6,5",4,71.67,249,"Summerfield, NC  27358"
Football 2017,Cincinnati,529884,9/3/17,"1:44:47:25,23",6,71.67,158,"Ann Arbor, MI  48104"
Football 2017,Cincinnati,529997,9/5/17,"1:3:41:19,18",4,71.67,86,"Newark, OH  43055"
Football 2017,Cincinnati,530172,9/4/17,"1:21:46:16,15",4,71.67,108,"Ann Arbor, MI  48104"
Football 2017,Cincinnati,530488,9/5/17,"1:24:14:16,16",2,71.67,225,"Birmingham, MI  48009"
Football 2017,Cincinnati,530488,9/5/17,"1:24:14:17,17",2,71.67,225,"Birmingham, MI  48009"
Football 2017,Cincinnati,530488,9/5/17,"1:24:14:18,18",2,71.67,225,"Birmingham, MI  48009"
Football 2017,Cincinnati,530488,9/5/17,"1:24:14:19,19",2,71.67,225,"Birmingham, MI  48009"
Football 2017,Cincinnati,530569,9/8/17,"1:43:22:23,23",2,71.67,90,"Ypsilanti, MI  48198"
Football 2017,Cincinnati,530569,9/8/17,"1:43:23:22,21",4,71.67,89.99,"Ypsilanti, MI  48198"
Football 2017,Cincinnati,530701,9/5/17,"1:2:33:10,9",4,71.67,117.5,"Ann Arbor, MI  48105"
Football 2017,Cincinnati,530749,9/9/17,"1:15:76:36,35",4,75,50,"Onondaga, MI  49264"
Football 2017,Cincinnati,530831,7/31/17,"1:1:62:25,25",2,100,125,"Wilmington, DE  19808"
Football 2017,Cincinnati,530860,9/4/17,"1:19:31:4,3",4,71.67,124,"Swoyersville, PA  18704"
Football 2017,Cincinnati,530884,8/12/17,"1:23:83:10,8",6,100,245,"Port Costa, CA  94569"
Football 2017,Cincinnati,530927,9/2/17,"1:38:55:26,25",4,64.5,73,"Grand Rapids, MI  49525"
Football 2017,Cincinnati,531146,8/17/17,"1:21:1:17,15",6,71.67,197.8,"Dundee, MI  48131"
Football 2017,Cincinnati,531266,8/28/17,"1:7:66:3,1",6,75,103.95,"Waterford, CT  06385"
Football 2017,Cincinnati,531537,8/27/17,"1:4:35:20,19",4,71.67,90,"Hudsonville, MI  49426"
Football 2017,Cincinnati,531635,9/8/17,"1:19:60:13,12",4,71.67,65.19,"Northville, MI  48168"
Football 2017,Cincinnati,532243,9/2/17,"1:7:85:19,18",4,71.67,70.4,"Farmington, MI  48335"
Football 2017,Cincinnati,532322,9/2/17,"1:25:7:15,15",2,100,159,"New York, NY  10013"
Football 2017,Cincinnati,532530,9/6/17,"1:2:1:14,13",4,71.67,127.1,"Midland, MI  48642"
Football 2017,Cincinnati,532620,9/7/17,"1:21:51:25,25",2,85,75.34,"Appleton, WI  54913"
Football 2017,Cincinnati,532730,9/1/17,"1:4:A:15,15",2,71.67,145,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,532742,9/9/17,"1:22:52:25,23",6,71.67,70,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,532991,9/5/17,"1:18:2:4,1",8,71.67,129,"Ann Arbor, MI  48104"
Football 2017,Cincinnati,533114,8/31/17,"1:35:25:4,3",4,71.67,70,"Roseville, MI  48066"
Football 2017,Cincinnati,533123,8/20/17,"1:36:48:9,9",2,75,79,"Troy, OH  45373"
Football 2017,Cincinnati,533123,8/20/17,"1:36:49:9,8",4,71.67,84,"Troy, OH  45373"
Football 2017,Cincinnati,533512,9/4/17,"1:2:33:8,7",4,71.67,117.5,"Ankeny, IA  50021"
Football 2017,Cincinnati,533817,9/8/17,"1:5:59:29,28",4,71.67,55,"Lewis Center, OH  43035"
Football 2017,Cincinnati,534007,9/4/17,"1:42:84:8,7",4,71.67,72,"Niles, MI  49120"
Football 2017,Cincinnati,534281,9/7/17,"1:44:26:10,9",4,71.67,119.49,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,534334,9/2/17,"1:5:59:25,22",8,71.67,85,"East Lansing, MI  48823"
Football 2017,Cincinnati,534531,8/31/17,"1:4:49:22,21",4,71.67,82,"Commerce, MI  48382"
Football 2017,Cincinnati,534761,9/8/17,"1:6:20:34,33",4,71.67,61,"Northville, MI  48168"
Football 2017,Cincinnati,534764,9/6/17,"1:6:62:10,9",2,71.67,66,
Football 2017,Cincinnati,534897,8/13/17,"1:38:82:27,25",6,71.67,100,"Middletown, OH  45044"
Football 2017,Cincinnati,535077,8/19/17,"1:12:36:24,23",4,71.67,96,"Troy, MI  48098"
Football 2017,Cincinnati,535326,9/3/17,"1:21:45:4,3",4,64.5,125,"e amherst, NY  14051"
Football 2017,Cincinnati,535589,8/17/17,"1:18:8:23,18",12,71.67,155,"Northville, MI  48168"
Football 2017,Cincinnati,536518,9/4/17,"1:1:75:8,3",12,71.67,150,"Lafayette, IN  47903"
Football 2017,Cincinnati,536789,9/4/17,"1:21:88:20,19",4,85,117.65,"Albuquerque, NM  87199"
Football 2017,Cincinnati,536835,8/10/17,"1:36:85:39,38",4,71.67,84,"Bedford, OH  44146"
Football 2017,Cincinnati,537125,8/30/17,"1:2:43:25,22",8,71.67,120,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,537284,9/5/17,"1:35:34:18,17",4,71.67,68,"Caledonia, MI  49316"
Football 2017,Cincinnati,537332,9/4/17,"1:41:80:17,15",6,71.67,70,"Plainview, NY  11803"
Football 2017,Cincinnati,537418,9/5/17,"1:20:24:22,22",2,71.67,56.48,"Cincinnati, OH  45203"
Football 2017,Cincinnati,537457,9/8/17,"1:21:45:18,17",4,71.67,75,"Ann Arbor, MI  48105"
Football 2017,Cincinnati,537509,9/5/17,"1:38:96:24,23",4,71.67,60,"Wyoming, MI  49509"
Football 2017,Cincinnati,537576,8/11/17,"1:6:4:15,14",4,71.67,92,"Clinton Township, MI  48038"
Football 2017,Cincinnati,537699,9/9/17,"1:37:51:3,2",4,71.67,39,"Chicago, IL  60610"
Football 2017,Cincinnati,537994,8/21/17,"1:41:77:32,29",8,71.67,75,"Ann Arbor, MI  48104"
Football 2017,Cincinnati,538147,8/15/17,"1:13:39:18,16",6,71.67,129,"Hiram, OH  44234"
Football 2017,Cincinnati,538147,9/5/17,"1:12:84:3,3",2,71.67,75,"Hiram, OH  44234"
Football 2017,Cincinnati,538216,8/27/17,"1:3:78:21,19",6,100,90,"Van Wert, OH  45891"
Football 2017,Cincinnati,538502,9/5/17,"1:19:45:22,17",12,71.67,90,"Toledo, OH  43617"
Football 2017,Cincinnati,538629,9/8/17,"1:16:88:35,34",4,75,48.74,"Chicago, IL  60601"
Football 2017,Cincinnati,538629,9/9/17,"1:4:57:4,2",6,71.67,60,"Chicago, IL  60601"
Football 2017,Cincinnati,538751,9/8/17,"1:40:16:6,5",4,71.67,50,"Toledo, OH  43613"
Football 2017,Cincinnati,538782,9/8/17,"1:21:B:16,15",4,71.67,99,"Clarkston, MI  48348"
Football 2017,Cincinnati,539058,9/5/17,"1:16:74:4,1",8,71.67,70,"Oakville, ON  L6M3V2"
Football 2017,Cincinnati,539084,9/6/17,"1:41:85:6,5",4,71.67,62,"Hamilton, OH  45011"
Football 2017,Cincinnati,539110,9/8/17,"1:8:38:10,8",6,71.67,48,"Toledo, OH  43612"
Football 2017,Cincinnati,539117,9/9/17,"1:11:5:8,5",8,75,78.81,"Milford, MI  48381"
Football 2017,Cincinnati,539125,9/8/17,"1:41:40:21,20",4,71.67,58.03,"Union Lake, MI  48387"
Football 2017,Cincinnati,539132,9/7/17,"1:39:49:9,8",4,71.67,52,"Swartz Creek, MI  48473"
Football 2017,Cincinnati,539155,9/8/17,"1:2:67:16,15",4,71.67,69,"Bloomfield Hills, MI  48301"
Football 2017,Cincinnati,539255,9/8/17,"1:17:58:10,9",4,64.5,60,"Steubenville, OH  43952"
Football 2017,Cincinnati,539339,8/29/17,"1:24:62:23,20",8,71.67,125,"Alpena, MI  49707"
Football 2017,Cincinnati,539420,9/7/17,"1:40:80:10,7",8,71.67,80,"West Bloomfield, MI  48322"
Football 2017,Cincinnati,539549,9/5/17,"1:40:12:14,11",8,71.67,91,"Groton, CT  06340"
Football 2017,Cincinnati,539861,8/11/17,"1:12:24:19,16",8,71.67,120,"Glenview, IL  60026"
Football 2017,Cincinnati,539913,8/22/17,"1:1:63:24,21",8,71.67,200,"Mason, OH  45040"
Football 2017,Cincinnati,539968,9/2/17,"1:34:2:12,11",4,71.67,110,"Marion, OH  43302"
Football 2017,Cincinnati,540040,8/29/17,"1:3:26:22,19",8,71.67,110,"Cincinnati, OH  45208"
Football 2017,Cincinnati,540040,9/1/17,"1:39:69:1,1",2,75,53.79,"Cincinnati, OH  45208"
Football 2017,Cincinnati,540260,9/8/17,"1:22:64:18,17",4,71.67,85,"Davisburg, MI  48350"
Football 2017,Cincinnati,540483,8/31/17,"1:37:4:28,27",4,71.67,81,"Mansfield, OH  44907"
Football 2017,Cincinnati,540673,9/6/17,"1:44:A:10,7",8,71.67,212,"Jackson, MI  49201"
Football 2017,Cincinnati,548978,9/8/17,"1:1:75:2,1",4,100,70,"Portage,  MI  49024"
Football 2017,Cincinnati,549603,8/28/17,"1:36:27:9,8",4,71.67,85,"Birmingham, MI  48009"
Football 2017,Cincinnati,550750,9/5/17,"1:37:3:25,24",4,71.67,75,"Ann Arbor, MI  48105"
Football 2017,Cincinnati,552279,8/14/17,"1:24:8:4,1",8,100,265,"Scarsdale, NY  10583"
Football 2017,Cincinnati,552818,7/31/17,"1:25:27:18,15",8,100,6,"Draper, UT  84020"
Football 2017,Cincinnati,552818,9/3/17,"1:1:3:7,7",2,71.67,6,"Draper, UT  84020"
Football 2017,Cincinnati,554701,8/30/17,"1:18:71:2,1",4,71.67,77,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,554701,9/6/17,"1:21:45:2,1",4,71.67,90,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,554726,8/7/17,"1:16:94:38,37",4,75,71.4,"Harper Woods, MI  48225"
Football 2017,Cincinnati,554858,8/6/17,"1:13:82:26,25",4,71.67,99.58,"Hudsonville, MI  49426"
Football 2017,Cincinnati,554888,9/2/17,"1:25:29:16,13",8,100,134,"Dexter, MI  48130"
Football 2017,Cincinnati,555014,9/4/17,"1:12:43:22,21",4,71.67,70,"Winchester, MA  01890"
Football 2017,Cincinnati,555127,8/15/17,"1:18:11:6,3",8,71.67,134,"Mansfield, PA  16933"
Football 2017,Cincinnati,555184,9/7/17,"1:20:84:15,13",6,85,152.47,"Lancaster, CA  93536"
Football 2017,Cincinnati,555299,9/9/17,"1:22:76:2,1",4,71.67,85,"South Lyon, MI  48178"
Football 2017,Cincinnati,555312,7/27/17,"1:19:91:2,1",4,85,110,"Pompano Beach, FL  33062"
Football 2017,Cincinnati,555340,8/4/17,"1:18:3:9,7",6,71.67,119,"Oxford, MI  48371"
Football 2017,Cincinnati,555340,8/5/17,"1:18:1:2,1",4,71.67,120,"Oxford, MI  48371"
Football 2017,Cincinnati,555604,8/21/17,"1:38:88:27,26",4,71.67,96,"Perrysburg, OH  43551"
Football 2017,Cincinnati,555792,8/11/17,"1:36:28:18,14",10,71.67,116.15,"Grand Rapids, MI  49525"
Football 2017,Cincinnati,555792,8/18/17,"1:35:27:20,13",16,71.67,129,"Grand Rapids, MI  49525"
Football 2017,Cincinnati,555853,8/10/17,"1:21:13:6,5",4,71.67,155,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,556059,8/3/17,"1:39:94:10,9",4,71.67,77,"Canton, OH  44709"
Football 2017,Cincinnati,556085,7/31/17,"1:24:65:7,4",8,71.67,200,"Lodi, CA  95242"
Football 2017,Cincinnati,556085,8/10/17,"1:44:61:6,5",4,71.67,136,"Lodi, CA  95242"
Football 2017,Cincinnati,556235,8/17/17,"1:41:67:10,7",8,71.67,119.99,"Pinckney, MI  48169"
Football 2017,Cincinnati,556279,9/8/17,"1:14:59:2,1",4,64.5,50,"Columbus, OH  43204"
Football 2017,Cincinnati,556593,8/11/17,"1:15:B:11,10",4,75,154,"London, OH  43140"
Football 2017,Cincinnati,556677,9/1/17,"1:34:50:6,5",4,71.67,86,"Toledo, OH  43613"
Football 2017,Cincinnati,556727,7/28/17,"1:15:A:8,1",16,75,174,"Cincinnati, OH  45206"
Football 2017,Cincinnati,557052,8/12/17,"1:9:12:28,25",8,71.67,87,"Troy, MI  48084"
Football 2017,Cincinnati,557052,8/12/17,"1:9:13:32,29",8,71.67,87,"Troy, MI  48084"
Football 2017,Cincinnati,557075,8/16/17,"1:5:40:12,12",2,85,59,"Byron Center, MI  49315"
Football 2017,Cincinnati,557075,9/6/17,"1:5:82:16,15",4,71.67,60,"Byron Center, MI  49315"
Football 2017,Cincinnati,557090,9/8/17,"1:23:73:4,3",4,71.67,115,"Monroe, CT  06468"
Football 2017,Cincinnati,557384,8/12/17,"1:18:88:20,17",8,71.67,125,"Mascoutah, IL  62258"
Football 2017,Cincinnati,557409,9/8/17,"1:35:14:12,11",4,71.67,55,"Monroe, MI  48162"
Football 2017,Cincinnati,557442,9/5/17,"1:39:30:18,17",4,71.67,75,"Anderson, IN  46013"
Football 2017,Cincinnati,557458,8/7/17,"1:12:16:8,7",4,64.5,90,"Comstock Park, MI  49321"
Football 2017,Cincinnati,557554,8/2/17,"1:37:89:41,40",4,71.67,90,"San Diego, CA  92109"
Football 2017,Cincinnati,557554,9/1/17,"1:37:91:7,6",4,71.67,93.27,"San Diego, CA  92109"
Football 2017,Cincinnati,557554,9/1/17,"1:37:92:2,1",4,71.67,93.27,"San Diego, CA  92109"
Football 2017,Cincinnati,557570,8/1/17,"1:13:24:22,21",4,71.67,88.8,"Warren, MI  48089"
Football 2017,Cincinnati,557574,9/1/17,"1:14:61:2,1",4,71.67,90.82,"Clermont, FL  34711"
Football 2017,Cincinnati,557585,8/22/17,"1:20:33:4,1",8,71.67,129,"Huntsville, AL  35824"
Football 2017,Cincinnati,557601,9/2/17,"1:23:44:16,13",8,71.67,182,"Saginaw, MI  48603"
Football 2017,Cincinnati,557618,9/4/17,"1:15:18:8,5",8,75,65,"Richland, MI  49083"
Football 2017,Cincinnati,557622,8/15/17,"1:16:88:31,28",8,71.67,73,"Maineville, OH  45039"
Football 2017,Cincinnati,557622,9/1/17,"1:16:83:37,34",8,71.67,69.99,"Maineville, OH  45039"
Football 2017,Cincinnati,557987,8/23/17,"1:1:23:18,17",4,71.67,150,"Buford, GA  30518"
Football 2017,Cincinnati,558213,9/5/17,"1:43:59:18,17",4,71.67,90,"Birmingham, MI  48009"
Football 2017,Cincinnati,558281,8/15/17,"1:6:20:30,27",8,71.67,136,"Muir, MI  48860"
Football 2017,Cincinnati,558383,9/4/17,"1:19:82:13,12",4,71.67,75,"La Grange, KY  40031"
Football 2017,Cincinnati,558418,9/2/17,"1:39:80:18,15",8,71.67,70,"Waterville, OH  43566"
Football 2017,Cincinnati,558621,8/8/17,"1:19:96:36,35",4,71.67,108,"Adrian, MI  49221"
Football 2017,Cincinnati,558654,9/9/17,"1:44:40:16,15",4,71.67,79,"Defiance, OH  43512"
Football 2017,Cincinnati,558711,8/5/17,"1:24:5:6,3",8,100,299,"Vanderbilt, MI  49795"
Football 2017,Cincinnati,558742,8/13/17,"1:3:88:10,9",4,71.67,104,"Grand Blanc, MI  48439"
Football 2017,Cincinnati,558761,8/27/17,"1:6:37:21,20",4,71.67,69,"Ada, MI  49301"
Football 2017,Cincinnati,558784,8/28/17,"1:4:29:16,13",8,71.67,100.88,"Kingsport, TN  37664"
Football 2017,Cincinnati,558966,8/23/17,"1:21:56:18,15",8,71.67,120,"Sinking Spring, PA  19608"
Football 2017,Cincinnati,559131,7/27/17,"1:36:93:37,36",4,75,71.39,"Oxnard, CA  93036"
Football 2017,Cincinnati,559407,9/7/17,"1:36:32:20,19",2,71.67,52,
Football 2017,Cincinnati,559594,9/7/17,"1:3:58:2,1",4,71.67,85,"Dayton, OH  45429"
Football 2017,Cincinnati,559653,9/2/17,"1:43:67:22,21",4,85,94.03,"Chicago, IL  60626"
Football 2017,Cincinnati,559772,8/11/17,"1:6:82:15,14",4,71.67,85,"Cincinnati, OH  45239"
Football 2017,Cincinnati,559772,8/13/17,"1:42:74:17,17",2,71.67,114.99,"Cincinnati, OH  45239"
Football 2017,Cincinnati,559772,8/13/17,"1:42:74:18,18",2,71.67,114.99,"Cincinnati, OH  45239"
