Season,Event,Buyer ID,Resale Date,Seat Block,Qty,Primary Value / Ticket,Resale Value / Ticket,Mail CSZ
Football 2018,Penn State,1042512,10/31/18,"1:12:30:20,19",4,71.71,135,"Bloomfield Hills, MI  48301"
Football 2018,Penn State,1042514,10/31/18,"1:6:9:32,29",8,71.71,155,"Rockford, MI  49341"
Football 2018,Penn State,1042517,10/31/18,"1:40:47:10,8",6,71.71,135,"Englewood, CO  80113"
Football 2018,Penn State,1042518,10/31/18,"1:15:91:31,24",16,105,144,"Northville, MI  48168"
Football 2018,Penn State,1042519,10/31/18,"1:3:84:8,7",4,71.71,150,"New Rochelle, NY  10804"
Football 2018,Penn State,1042520,10/31/18,"1:4:81:16,15",4,71.71,155.56,"Petersburg, MI  49270"
Football 2018,Penn State,1042522,10/31/18,"1:8:94:9,9",2,105,160.99,"Los Angeles, CA  90034"
Football 2018,Penn State,1042524,10/31/18,"1:8:94:12,10",6,105,160.99,"Atlanta, GA  30312"
Football 2018,Penn State,1042525,10/31/18,"1:32:95:1,1",2,105,138,"Weston, MA  02493"
Football 2018,Penn State,1042526,10/31/18,"1:37:78:12,12",2,71.71,111.11,"Grand Rapids, MI  49506"
Football 2018,Penn State,1042532,10/31/18,"1:43:51:4,3",4,71.71,150,"Carmel, IN  46032"
Football 2018,Penn State,1042533,10/31/18,"1:13:85:13,11",6,105,139,"Oakland, MI  48363"
Football 2018,Penn State,1042537,10/31/18,"1:18:33:19,18",4,71.71,125,"Warren, MI  48092"
Football 2018,Penn State,1042539,10/31/18,"1:18:69:28,25",8,71.71,140,"Richmond, TX 77407"
Football 2018,Penn State,1042540,10/31/18,"1:9:16:30,29",4,71.71,135,"Cedar Park, TX  78613"
Football 2018,Penn State,1042541,10/31/18,"1:19:31:14,13",4,71.71,134,"Canton, MI  48188"
Football 2018,Penn State,1042542,10/31/18,"1:44:65:26,23",8,71.71,225,"Deerfield, IL  60015"
Football 2018,Penn State,1042544,10/31/18,"1:38:57:28,27",4,71.71,111,"Troy, MI  48083"
Football 2018,Penn State,1042545,10/31/18,"1:41:50:16,15",4,71.71,110,"Lima, OH  45805"
Football 2018,Penn State,1042546,10/31/18,"1:20:81:20,19",4,71.71,140,"Granville, OH  43023"
Football 2018,Penn State,1042550,10/31/18,"1:35:38:12,11",4,71.71,122,"Buffalo Grove, IL  60089"
Football 2018,Penn State,1042552,10/31/18,"1:9:65:16,15",4,71.71,112,"Orefield, PA  18069"
Football 2018,Penn State,1042554,10/31/18,"1:7:78:10,10",2,71.71,109.95,"Adrian, MI  49221"
Football 2018,Penn State,1042556,10/31/18,"1:10:76:31,29",6,71.71,125,"Dexter, MI  48130"
Football 2018,Penn State,1042557,10/31/18,"1:19:77:7,6",4,71.71,110,"Avon Lake, OH  44012"
Football 2018,Penn State,1042562,10/31/18,"1:20:50:8,7",4,71.71,140,"Milan, MI  48160"
Football 2018,Penn State,1042563,10/31/18,"1:2:3:8,8",2,71.71,220,"New York, NY  10021"
Football 2018,Penn State,1042565,10/31/18,"1:10:67:16,15",4,71.71,112,"Plymouth, MI  48170"
Football 2018,Penn State,1042567,10/31/18,"1:16:24:14,13",4,71.71,135,"North Miami Beach, FL  33179"
Football 2018,Penn State,1042569,10/31/18,"1:20:74:4,3",4,64.57,144,"Boischatel, QC  G0A 1H0"
Football 2018,Penn State,1042572,10/31/18,"1:11:44:8,7",4,71.71,119,"Belmont, ON  N0L1B0"
Football 2018,Penn State,1042576,10/31/18,"1:17:84:22,21",4,71.71,101,"Allentown, PA  18104"
Football 2018,Penn State,1042578,10/31/18,"1:13:96:8,7",4,105,122,"Bedford, NH  03110"
Football 2018,Penn State,1042580,10/31/18,"1:11:39:16,15",4,71.71,133,"Erie, PA  16506"
Football 2018,Penn State,1042582,10/31/18,"1:43:18:4,1",8,71.71,180,"Berwyn, PA  19312"
Football 2018,Penn State,1042584,10/31/18,"1:15:91:39,37",6,105,146,"Newport Beach, CA  92663"
Football 2018,Penn State,1042587,10/31/18,"1:43:47:24,23",4,71.71,169.99,"Chappaqua, NY  10514"
Football 2018,Penn State,1042588,10/31/18,"1:18:47:8,5",8,71.71,161,"Akron, OH  44333"
Football 2018,Penn State,1042589,10/31/18,"1:20:28:4,3",4,71.71,180,"Colorado Springs, CO  80905"
Football 2018,Penn State,1042590,10/31/18,"1:41:82:23,22",4,71.71,135,"Middletown, PA  17057"
Football 2018,Penn State,1042590,10/31/18,"1:41:82:25,24",4,71.71,145,"Middletown, PA  17057"
Football 2018,Penn State,1042590,10/31/18,"1:41:83:25,24",4,71.71,155.6,"Middletown, PA  17057"
Football 2018,Penn State,1042590,10/31/18,"1:41:83:27,26",4,71.71,123.15,"Middletown, PA  17057"
Football 2018,Penn State,1042591,10/31/18,"1:35:22:4,3",4,71.71,135,"Elmhurst, IL  60126"
Football 2018,Penn State,1042594,10/31/18,"1:15:7:12,12",2,105,162,"Winterport, ME  04496"
Football 2018,Penn State,1042596,10/31/18,"1:20:7:1,1",2,71.71,455,"Miami, FL  33137"
Football 2018,Penn State,1042596,10/31/18,"1:20:7:2,2",2,71.71,455,"Miami, FL  33137"
Football 2018,Penn State,1042596,10/31/18,"1:20:7:3,3",2,71.71,455,"Miami, FL  33137"
Football 2018,Penn State,1042596,10/31/18,"1:20:7:4,4",2,71.71,455,"Miami, FL  33137"
Football 2018,Penn State,1042596,10/31/18,"1:20:7:5,5",2,71.71,455,"Miami, FL  33137"
Football 2018,Penn State,1042597,10/31/18,"1:18:47:4,3",4,71.71,116.44,"Decatur, MI  49045"
Football 2018,Penn State,1042598,10/31/18,"1:19:51:2,1",4,71.71,130,"Douglassville, PA  19518"
Football 2018,Penn State,1042599,10/31/18,"1:2:B:17,15",6,71.71,350,"Port Washington, NY  11050"
Football 2018,Penn State,1042604,10/31/18,"1:18:50:14,14",2,71.71,145.5,"Park Ridge, IL  60068"
Football 2018,Penn State,1042604,10/31/18,"1:18:50:15,15",2,71.71,145.5,"Park Ridge, IL  60068"
Football 2018,Penn State,1042604,10/31/18,"1:18:50:17,16",4,71.71,150,"Park Ridge, IL  60068"
Football 2018,Penn State,1042604,10/31/18,"1:18:50:8,8",2,71.71,170,"Park Ridge, IL  60068"
Football 2018,Penn State,1042607,10/31/18,"1:21:17:18,17",4,71.71,205,"Powell, OH  43065"
Football 2018,Penn State,1042609,11/1/18,"1:3:4:9,9",2,71.71,139,"Berkeley, CA  94702"
Football 2018,Penn State,1042612,11/1/18,"1:1:60:7,7",2,71.71,197,"Toledo, OH  43606"
Football 2018,Penn State,1042616,11/1/18,"1:40:35:17,17",2,71.71,175,"Bradenton, FL  34202"
Football 2018,Penn State,1042616,11/1/18,"1:40:35:18,18",2,71.71,175,"Bradenton, FL  34202"
Football 2018,Penn State,1042616,11/1/18,"1:40:35:19,19",2,71.71,175,"Bradenton, FL  34202"
Football 2018,Penn State,1042617,11/1/18,"1:40:77:35,34",4,71.71,100,"Greentown, IN  46936"
Football 2018,Penn State,1042620,11/1/18,"1:20:73:4,3",4,71.71,150,"Traverse City, MI  49684"
Football 2018,Penn State,1042623,11/1/18,"1:36:64:32,31",4,71.71,100.5,"Livonia, MI  48152"
Football 2018,Penn State,1042626,11/1/18,"1:8:74:9,8",4,71.71,89.95,"Wyandotte, MI  48192"
Football 2018,Penn State,1042627,11/1/18,"1:44:85:8,7",4,71.71,159.03,"Tipton, IN  46072"
Football 2018,Penn State,1042629,11/1/18,"1:40:12:6,3",8,71.71,140,"Six Lakes, MI  48886"
Football 2018,Penn State,1042630,11/1/18,"1:2:68:24,19",12,71.71,260,"Chappaqua, NY  10514"
Football 2018,Penn State,1042632,11/1/18,"1:16:71:7,7",2,71.71,160,"Battle Creek, MI  49017"
Football 2018,Penn State,1042641,11/1/18,"1:2:45:2,1",4,71.71,290,"Tahoe City, CA  96145"
Football 2018,Penn State,1042642,11/1/18,"1:1:11:6,5",4,71.71,275,"Delray Beach, FL  33446"
Football 2018,Penn State,1042646,11/1/18,"1:21:7:8,7",4,64.57,195,"Washington, DC  20015"
Football 2018,Penn State,1042648,11/1/18,"1:10:82:36,35",4,71.71,99.99,"Livonia, MI  48150"
Football 2018,Penn State,1042649,11/1/18,"1:39:82:30,29",4,64.57,104,"Temperance, MI  48182"
Football 2018,Penn State,1042653,11/1/18,"1:44:57:25,25",8,71.71,185,"Chagrin Falls, OH  44022"
Football 2018,Penn State,1042653,11/1/18,"1:44:64:14,13",4,71.71,175,"Chagrin Falls, OH  44022"
Football 2018,Penn State,1042653,11/1/18,"1:44:64:16,15",4,71.71,175,"Chagrin Falls, OH  44022"
Football 2018,Penn State,1042657,11/1/18,"1:15:13:3,1",6,105,278.61,"Newark, DE  19711"
Football 2018,Penn State,1042661,11/1/18,"1:5:43:10,9",4,71.71,120.66,"Dearborn Heights, MI  48125"
Football 2018,Penn State,1042662,11/1/18,"1:20:19:12,9",8,71.71,240,"Blissfield, MI  49228"
Football 2018,Penn State,1042663,11/1/18,"1:4:69:14,13",4,71.71,140,"Grand Ledge, MI  48837"
Football 2018,Penn State,1042664,11/1/18,"1:12:27:23,21",6,71.71,125,"Marysville, MI  48040"
Football 2018,Penn State,1042665,11/1/18,"1:11:77:20,19",4,71.71,115,"Sylvania, OH  43560"
Football 2018,Penn State,1042667,11/1/18,"1:2:63:12,9",8,71.71,180,"Baden, PA  15005"
Football 2018,Penn State,1042668,11/1/18,"1:12:20:2,1",4,71.71,125,"Columbus, OH  43235"
Football 2018,Penn State,1042672,11/1/18,"1:18:39:3,2",4,71.71,125,"Jackson, MI  49201"
Football 2018,Penn State,1042673,11/1/18,"1:38:32:18,18",2,71.71,120,"Ann Arbor, MI  48103"
Football 2018,Penn State,1042676,11/1/18,"1:34:45:4,1",8,71.71,150,"Holland, MI  49424"
Football 2018,Penn State,1042678,11/1/18,"1:35:41:8,7",4,71.71,118,"Windsor, ON  N8N 4N9"
Football 2018,Penn State,1042679,11/1/18,"1:23:29:20,19",4,64.57,349,"Omer, MI  48749"
Football 2018,Penn State,1042681,11/1/18,"1:38:89:10,10",2,105,110.58,"Colonial Beach, VA  22443"
Football 2018,Penn State,1042683,11/1/18,"1:32:95:3,2",4,105,138,"Madison, NJ  07940"
Football 2018,Penn State,1042685,11/1/18,"1:1:22:21,21",2,71.71,250,"Arvada, CO  80007"
Football 2018,Penn State,1042687,11/1/18,"1:17:85:39,38",4,64.57,110,"North Olmsted, OH  44070"
Football 2018,Penn State,1042688,11/1/18,"1:18:34:10,9",4,71.71,130,"Fort Washington, PA  19034"
Football 2018,Penn State,1042691,11/1/18,"1:15:53:10,10",2,71.71,130,"Novi, MI  48374"
Football 2018,Penn State,1042691,11/1/18,"1:15:53:11,11",2,71.71,130,"Novi, MI  48374"
Football 2018,Penn State,1042691,11/1/18,"1:15:53:12,12",2,71.71,130,"Novi, MI  48374"
Football 2018,Penn State,1042691,11/1/18,"1:15:53:9,9",2,71.71,130,"Novi, MI  48374"
Football 2018,Penn State,1042692,11/1/18,"1:3:14:20,17",8,71.71,210,"Grand Rapids, MI  49548"
Football 2018,Penn State,1042696,11/1/18,"1:36:91:30,30",2,71.71,112.5,"Union City, MI  49094"
Football 2018,Penn State,1042696,11/1/18,"1:36:91:31,31",2,71.71,112.5,"Union City, MI  49094"
Football 2018,Penn State,1042696,11/1/18,"1:36:91:32,32",2,71.71,112.5,"Union City, MI  49094"
Football 2018,Penn State,1042696,11/1/18,"1:36:91:33,33",2,71.71,112.5,"Union City, MI  49094"
Football 2018,Penn State,1042697,11/1/18,"1:38:53:2,1",4,71.71,110,"San Antonio, TX  78258"
Football 2018,Penn State,1042698,11/1/18,"1:36:32:18,17",4,71.71,105,"Southfield, MI  48076"
Football 2018,Penn State,1042699,11/1/18,"1:18:48:23,22",4,71.71,130,"Beaver Dam, WI  53916"
Football 2018,Penn State,1042700,11/1/18,"1:15:36:20,17",8,105,120,"Canton, MI  48188"
Football 2018,Penn State,1042702,11/1/18,"1:8:80:29,29",2,105,105,"Bloomfield Hills, MI  48301"
Football 2018,Penn State,1042705,11/1/18,"1:7:70:6,5",4,71.71,110.14,"Monroeville, PA  15146"
Football 2018,Penn State,1042707,11/1/18,"1:39:79:21,20",4,71.71,105,"Ann Arbor, MI  48103"
Football 2018,Penn State,1042708,11/1/18,"1:17:88:24,24",2,71.71,135,"Saint Joseph, MI  49085"
Football 2018,Penn State,1042709,11/1/18,"1:43:63:26,25",4,71.71,160,"Bellevue, OH  44811"
Football 2018,Penn State,1042712,11/1/18,"1:38:38:3,2",4,71.71,112,"Chicago, IL  60614"
Football 2018,Penn State,1042713,11/1/18,"1:5:45:8,7",4,71.71,122,"Paw Paw, MI  49079"
Football 2018,Penn State,1042714,11/1/18,"1:15:92:26,24",6,105,148,"Windsor, ON  N9E 3C4"
Football 2018,Penn State,1042716,11/1/18,"1:14:49:15,14",4,71.71,105,"Redondo Beach, CA  90277"
Football 2018,Penn State,1042718,11/1/18,"1:12:17:21,20",4,71.71,131,"Chillicothe, OH  45601"
Football 2018,Penn State,1042719,11/1/18,"1:23:50:17,16",4,71.71,250,"Chicago, IL  60615"
Football 2018,Penn State,1042720,11/1/18,"1:21:77:22,21",4,71.71,167,"Grand Rapids, MI  49506"
Football 2018,Penn State,1042722,11/1/18,"1:15:94:19,17",6,105,129.98,"Bethlehem, PA  18018"
Football 2018,Penn State,1042725,11/1/18,"1:43:43:24,23",4,71.71,175,"Grand Rapids, MI  49506"
Football 2018,Penn State,1042728,11/1/18,"1:18:47:2,1",4,71.71,133,"Northville, MI  48167"
Football 2018,Penn State,1042729,11/1/18,"1:18:48:9,8",4,71.71,125,"Northville, MI  48167"
Football 2018,Penn State,1042730,11/1/18,"1:40:88:25,24",4,71.71,106,"Adrian, MI  49221"
Football 2018,Penn State,1042731,11/1/18,"1:4:4:28,25",8,125,190,"Colorado Springs, CO  80920"
Football 2018,Penn State,1042733,11/1/18,"1:9:40:14,14",2,71.71,113,"Beverly Hills, CA  90212"
Football 2018,Penn State,1042733,11/1/18,"1:9:40:15,15",2,71.71,113,"Beverly Hills, CA  90212"
Football 2018,Penn State,1042734,11/1/18,"1:1:20:12,11",4,71.71,278,"Nashville, TN  37205"
Football 2018,Penn State,1042735,11/1/18,"1:18:42:22,22",2,71.71,120.51,"Fruitport, MI  49415"
Football 2018,Penn State,1042736,11/1/18,"1:4:17:14,13",4,71.71,150,"Merrill, MI  48637"
Football 2018,Penn State,1042737,11/1/18,"1:21:51:21,21",2,71.71,150,"Rockford, MI  49341"
Football 2018,Penn State,1042742,11/1/18,"1:44:15:4,4",2,145,233,"Macomb, MI  48042"
Football 2018,Penn State,1042744,11/1/18,"1:5:89:36,33",8,71.71,120,"Weston, CT  06883"
Football 2018,Penn State,1042745,11/1/18,"1:44:32:16,13",8,71.71,250,"Sands Point, NY  11050"
Football 2018,Penn State,1042754,11/1/18,"1:10:66:23,23",2,71.71,100,"Manhattan Beach, CA  90266"
Football 2018,Penn State,1042756,11/1/18,"1:15:92:29,27",6,105,148,"Deerfield, MI  49238"
Football 2018,Penn State,1042757,11/1/18,"1:22:41:25,24",4,71.71,245,"Cincinnati, OH  45208"
Football 2018,Penn State,1042758,11/1/18,"1:5:46:6,5",4,71.71,125,"Norfolk, VA  23508"
Football 2018,Penn State,1042760,11/1/18,"1:43:26:26,25",4,71.71,186.32,"Livonia, MI  48152"
Football 2018,Penn State,1042761,11/1/18,"1:35:13:18,17",4,71.71,129.99,"Austin, TX  78749"
Football 2018,Penn State,1042762,11/1/18,"1:17:83:35,35",2,105,110,"Grand Rapids, MI  49544"
Football 2018,Penn State,1042764,11/1/18,"1:15:92:32,30",6,105,148,"Lake Mary, FL  32746"
Football 2018,Penn State,1042766,11/1/18,"1:19:44:16,15",4,71.71,135,"Northville, MI  48168"
Football 2018,Penn State,1042771,11/1/18,"1:21:54:1,1",4,71.71,170,"Mio, MI  48647"
Football 2018,Penn State,1042772,11/1/18,"1:2:15:17,17",2,71.71,160,"Bay City, MI  48706"
Football 2018,Penn State,1042775,11/1/18,"1:35:65:10,9",4,71.71,104.9,"Albion, MI  49224"
Football 2018,Penn State,1042776,11/1/18,"1:35:4:8,7",4,71.71,150,"Waterford, MI  48328"
Football 2018,Penn State,1042780,11/1/18,"1:2:7:21,20",4,71.71,228,"Charleston, SC  29407"
Football 2018,Penn State,1042788,11/1/18,"1:3:86:9,9",2,71.71,140,"Windsor, ON  N8T 3B3"
Football 2018,Penn State,1042789,11/1/18,"1:40:8:13,12",4,71.71,139,"Talihina, OK  74571"
Football 2018,Penn State,1042791,11/1/18,"1:19:34:17,16",4,71.71,147,"Cocoa, FL  32927"
Football 2018,Penn State,1042792,11/1/18,"1:9:49:8,5",8,71.71,115,"Burke, VA  22015"
Football 2018,Penn State,1042794,11/1/18,"1:6:18:7,7",2,71.71,130,"Eastpointe, MI  48021"
Football 2018,Penn State,1042798,11/1/18,"1:7:43:2,1",4,71.71,100,"Oregon, OH  43616"
Football 2018,Penn State,1042799,11/1/18,"1:40:47:12,11",4,71.71,124.26,"Pelham, NY  10803"
Football 2018,Penn State,1042803,11/1/18,"1:17:69:21,20",4,71.71,105,"Walled Lake, MI  48390"
Football 2018,Penn State,1042804,11/1/18,"1:5:73:6,5",4,71.71,120,"Warren, MI  48091"
Football 2018,Penn State,1042805,11/1/18,"1:18:92:39,39",2,71.71,107.6,"Aspen, CO  81611"
Football 2018,Penn State,1042806,11/1/18,"1:42:17:24,21",8,71.71,195,"Bowling Green, OH  43402"
Football 2018,Penn State,1042807,11/1/18,"1:14:74:27,26",4,71.71,120.3,"Southfield, MI  48075"
Football 2018,Penn State,1042808,11/1/18,"1:36:94:4,2",6,105,165,"Pittsburgh, PA  15237"
Football 2018,Penn State,1042811,11/1/18,"1:18:83:2,1",4,71.71,117,"San Francisco, CA  94131"
Football 2018,Penn State,1042813,11/1/18,"1:6:61:19,18",4,71.71,115,"Berkley, MI  48072"
Football 2018,Penn State,1042815,11/1/18,"1:10:92:36,33",8,105,110,"Hoboken, NJ  07030"
Football 2018,Penn State,1042817,11/1/18,"1:12:80:4,3",4,71.71,100,"Kalamazoo, MI  49009"
Football 2018,Penn State,1042818,11/1/18,"1:36:82:10,9",4,71.71,105,"Bowling Green, OH  43402"
Football 2018,Penn State,1042819,11/1/18,"1:18:43:18,17",4,71.71,119,"Guelph, ON  N1E 0L6"
Football 2018,Penn State,1042820,11/1/18,"1:18:84:18,17",4,71.71,125,"Marquette, MI  49855"
Football 2018,Penn State,1042822,11/1/18,"1:6:7:20,19",4,71.71,140,"Grand Rapids, MI  49546"
Football 2018,Penn State,1042824,11/1/18,"1:10:48:3,2",4,71.71,105,"Chicago, IL  60610"
Football 2018,Penn State,1042826,11/1/18,"1:3:7:16,13",8,71.71,245,"Charlotte, NC  28207"
Football 2018,Penn State,1042827,11/1/18,"1:35:5:10,9",4,71.71,140,"Bloomfield Hills, MI  48304"
Football 2018,Penn State,1042829,11/1/18,"1:43:60:18,17",4,71.71,167,"Westport, CT  06880"
Football 2018,Penn State,1042834,11/1/18,"1:8:77:25,24",4,105,95,"Allen Park, MI  48101"
Football 2018,Penn State,1042835,11/1/18,"1:13:26:12,11",4,71.71,135,"Farmington, MI  48335"
Football 2018,Penn State,1042836,11/1/18,"1:12:88:12,11",4,105,105,"Boston, MA  02127"
Football 2018,Penn State,1042839,11/1/18,"1:38:87:4,1",8,71.71,110,"Marcellus, MI  49067"
Football 2018,Penn State,1042842,11/1/18,"1:21:31:24,23",4,71.71,180,"Collins, OH  44826"
Football 2018,Penn State,1042843,11/1/18,"1:44:38:22,21",4,71.71,199,"London, ON  N5X 0E1"
Football 2018,Penn State,1042845,11/1/18,"1:19:47:2,1",4,71.71,130,"Alto, MI  49302"
Football 2018,Penn State,1042848,11/1/18,"1:2:26:4,3",4,71.71,218,"Columbus, OH  43228"
Football 2018,Penn State,1042850,11/1/18,"1:4:8:9,7",6,71.71,277,"Richmond, VA  23221"
Football 2018,Penn State,1042854,11/1/18,"1:43:25:22,21",4,71.71,184.99,"Riverview, MI  48193"
Football 2018,Penn State,1042855,11/1/18,"1:1:67:19,16",8,71.71,250,"Los Angeles, CA  90024"
Football 2018,Penn State,1042856,11/1/18,"1:21:53:2,1",4,71.71,180,"Royal Oak, MI  48073"
Football 2018,Penn State,1042857,11/1/18,"1:3:45:26,25",4,71.71,170,"Ann Arbor, MI  48108"
Football 2018,Penn State,1042858,11/1/18,"1:6:18:8,8",2,71.71,130,"Birmingham, MI  48009"
Football 2018,Penn State,1042860,11/1/18,"1:13:74:10,9",4,71.71,100,"Chagrin Falls, OH  44022"
Football 2018,Penn State,1042861,11/1/18,"1:2:18:8,8",2,71.71,211,"Morganville, NJ  07751"
Football 2018,Penn State,1042862,11/1/18,"1:6:57:27,27",4,71.71,105,"Pittsburgh, PA  15221"
Football 2018,Penn State,1042863,11/1/18,"1:19:87:14,13",4,71.71,110,"West Bloomfield, MI  48322"
Football 2018,Penn State,1042864,11/1/18,"1:13:38:19,19",2,71.71,120,"Lakewood, OH  44107"
Football 2018,Penn State,1042865,11/1/18,"1:15:27:6,3",8,105,104.4,"St. Louis Park, MN  55426"
Football 2018,Penn State,1042867,11/1/18,"1:20:8:14,13",4,71.71,205,"Cumming, GA  30040"
Football 2018,Penn State,1042868,11/1/18,"1:12:84:22,21",4,71.71,99.99,"Orefield, PA  18069"
Football 2018,Penn State,1042869,11/1/18,"1:39:62:29,28",4,71.71,96,"Grand Rapids, MI  49544"
Football 2018,Penn State,1042870,11/1/18,"1:22:42:22,21",4,71.71,219,"Evanston, IL  60202"
Football 2018,Penn State,1042871,11/1/18,"1:12:35:2,1",4,71.71,105,"Negaunee, MI  49866"
Football 2018,Penn State,1042872,11/1/18,"1:12:53:22,21",4,71.71,115,"Richmond, MI  48062"
Football 2018,Penn State,1042873,11/1/18,"1:7:96:10,7",8,71.71,125,"Hull, MA  02045"
Football 2018,Penn State,1042875,11/1/18,"1:5:56:6,5",4,71.71,127.78,"Ypsilanti, MI  48197"
Football 2018,Penn State,1042878,11/1/18,"1:35:66:22,22",2,71.71,100,"Aurora, OH  44202"
Football 2018,Penn State,1042880,11/1/18,"1:15:10:16,12",10,105,224.4,"Drexel Hill, PA  19026"
Football 2018,Penn State,1042881,11/1/18,"1:10:61:6,5",4,71.71,100,"Heath, OH 43056"
Football 2018,Penn State,1042884,11/1/18,"1:2:26:16,13",8,71.71,285,"West Bloomfield, MI  48324"
Football 2018,Penn State,1042886,11/1/18,"1:24:35:13,13",2,71.71,175,"Plainwell, MI  49080"
Football 2018,Penn State,1042890,11/1/18,"1:25:27:16,15",4,145,245,"Rochester, NY  14610"
Football 2018,Penn State,1042891,11/1/18,"1:5:66:4,3",4,71.71,120,"Lewisburg, OH  45338"
Football 2018,Penn State,1042894,11/1/18,"1:7:50:11,9",6,71.71,158,"Toledo, OH  43612"
Football 2018,Penn State,1042895,11/1/18,"1:21:34:2,1",4,71.71,199,"Jericho, NY  11753"
Football 2018,Penn State,1042898,11/1/18,"1:23:46:2,1",4,71.71,260,"Cadillac, MI  49601"
Football 2018,Penn State,1042900,11/1/18,"1:41:26:4,3",4,71.71,122.5,"Tell City, IN  47586"
Football 2018,Penn State,1042900,11/1/18,"1:41:73:26,25",4,71.71,119.5,"Tell City, IN  47586"
Football 2018,Penn State,1042902,11/1/18,"1:21:83:12,11",4,71.71,165,"Bridgeville, PA  15017"
Football 2018,Penn State,1042905,11/1/18,"1:9:15:41,40",4,71.71,117.5,"Midland, MI  48640"
Football 2018,Penn State,1042906,11/1/18,"1:44:5:14,13",4,71.71,200,"South Bend, IN  46617"
Football 2018,Penn State,1042907,11/1/18,"1:23:68:2,1",4,71.71,225,"Plainwell, MI  49080"
Football 2018,Penn State,1042908,11/1/18,"1:44:49:24,23",4,71.71,179,"Holt, MI  48842"
Football 2018,Penn State,1042909,11/1/18,"1:3:80:20,19",4,71.71,130,"Royersford, PA  19468"
Football 2018,Penn State,1042910,11/1/18,"1:3:23:2,1",4,71.71,200,"Wellesley, MA 02482"
Football 2018,Penn State,1042910,11/1/18,"1:3:47:2,1",4,71.71,190,"Wellesley, MA 02482"
Football 2018,Penn State,1042913,11/1/18,"1:13:40:20,19",4,71.71,112.5,"Milford, MI  48381"
Football 2018,Penn State,1042914,11/1/18,"1:17:83:3,3",2,64.57,195.13,"Bethel Park, PA  15102"
Football 2018,Penn State,1042914,11/1/18,"1:17:83:4,4",2,64.57,195.13,"Bethel Park, PA  15102"
Football 2018,Penn State,1042914,11/1/18,"1:17:83:5,5",2,64.57,195.13,"Bethel Park, PA  15102"
Football 2018,Penn State,1042914,11/1/18,"1:17:83:6,6",2,64.57,195.13,"Bethel Park, PA  15102"
Football 2018,Penn State,1042914,11/1/18,"1:17:83:7,7",2,64.57,195.13,"Bethel Park, PA  15102"
Football 2018,Penn State,1042915,11/1/18,"1:15:63:13,12",4,71.71,107.27,"New Baltimore, MI  48047"
Football 2018,Penn State,1042919,11/1/18,"1:44:17:3,1",6,71.71,300,"Lake Worth, FL  33460"
Football 2018,Penn State,1042920,11/1/18,"1:15:7:26,26",2,105,139.3,"Boca Raton, FL  33434"
Football 2018,Penn State,1042921,11/1/18,"1:11:91:8,7",4,105,97.22,"Coloma, MI  49038"
Football 2018,Penn State,1042922,11/1/18,"1:22:48:20,20",2,71.71,175,"Colon, MI  49040"
Football 2018,Penn State,1042924,11/1/18,"1:38:38:19,18",4,71.71,110.39,"Little Silver, NJ  07739"
Football 2018,Penn State,1042930,11/1/18,"1:23:26:16,15",4,71.71,333,"Midland, MI  48640"
Football 2018,Penn State,1042931,11/1/18,"1:35:16:10,9",4,71.71,115,"Chicago, IL  60657"
Football 2018,Penn State,1042933,11/1/18,"1:8:36:14,13",4,64.57,115,"Clinton Township, MI  48038"
Football 2018,Penn State,1042934,11/1/18,"1:39:46:14,13",4,71.71,115.1,"London, ON  N6C 2X5"
Football 2018,Penn State,1042938,11/1/18,"1:44:17:6,4",6,71.71,300,"Lake Bluff, IL  60044"
Football 2018,Penn State,1042942,11/1/18,"1:42:61:22,21",4,71.71,142,"Delphi, IN  46923"
Football 2018,Penn State,1042945,11/1/18,"1:22:38:12,7",12,71.71,449,"Sandy, UT  84092"
Football 2018,Penn State,1042948,11/1/18,"1:6:62:12,9",8,71.71,138.5,"Hinsdale, IL  60521"
Football 2018,Penn State,1042957,11/1/18,"1:7:74:17,16",4,71.71,100,"Plymouth, MI  48170"
Football 2018,Penn State,1042958,11/1/18,"1:37:20:2,1",4,71.71,120,"Ann Arbor, MI  48108"
Football 2018,Penn State,1042960,11/1/18,"1:6:64:5,4",4,71.71,99,"Avondale, PA  19311"
Football 2018,Penn State,1042960,11/1/18,"1:6:71:7,7",2,71.71,111,"Avondale, PA  19311"
Football 2018,Penn State,1042966,11/1/18,"1:39:95:18,16",6,105,135,"West Bloomfield, MI  48324"
Football 2018,Penn State,1042974,11/1/18,"1:23:67:22,21",4,0,223.33,"Marquette, MI  49855"
Football 2018,Penn State,1042975,11/1/18,"1:38:59:21,20",4,71.71,100,"Mechanicsburg, PA  17050"
Football 2018,Penn State,1042980,11/1/18,"1:38:82:27,26",4,71.71,100,"Detroit, MI  48207"
Football 2018,Penn State,1042983,11/1/18,"1:7:66:3,2",4,105,105,"Jenison, MI  49428"
Football 2018,Penn State,1042984,11/1/18,"1:18:74:35,35",2,71.71,107.53,"Novi, MI  48374"
Football 2018,Penn State,1042986,11/1/18,"1:12:6:19,15",10,71.71,267.51,"Lake Geneva, WI  53147"
Football 2018,Penn State,1042988,11/1/18,"1:39:37:21,21",2,71.71,119,"Littleton, CO  80129"
Football 2018,Penn State,1042988,11/1/18,"1:40:60:3,3",2,71.71,145.36,"Littleton, CO  80129"
